1069,1134,10,979,794,1140,14.6,56.8,0.9385,1639
1070,1311,15,1147,681,1351,16.7,51.9,0.9788,1838
1071,1409,15.6,1169,685,1459,20,45,1.039,1874
1072,1301,12.3,1059,787,1297,23.9,33.7,0.9837,1727
1073,1354,14.4,1130,765,1291,26.8,29.5,1.0209,1808
1074,1391,14.6,1136,738,1296,27.2,32.4,1.1493,1840
1075,1200,8.7,929,879,972,26.9,32.1,1.1217,1623
1076,1338,11,1016,798,1194,24.3,41.8,1.2561,1766
1077,1223,9,938,884,880,25.6,36,1.1629,1610
1078,1278,10.7,1003,845,909,27,31.8,1.1176,1691
1079,1257,9.9,973,860,839,27.5,31.6,1.1417,1634
1080,1497,15.7,1171,725,1248,24.9,38.1,1.1838,1899
1081,1567,19.4,1280,661,1476,23.4,39.7,1.1276,1970
1082,1503,16.8,1203,651,1502,21.2,50.8,1.2631,1863
1083,1169,6.8,850,906,873,15.6,73.5,1.2953,1584
1084,1007,3,650,1157,528,12.9,79.7,1.1774,1404
1085,1004,3.2,667,1157,492,11.5,76.9,1.0436,1365
1086,967,3.1,661,1181,463,12.2,66.8,0.9455,1321
1087,984,3.9,707,1131,494,12.4,64.1,0.9209,1359
1088,931,3.6,689,1161,503,12.7,58.7,0.8605,1317
1089,966,4.5,737,1083,581,12.6,58.6,0.8529,1363
1090,777,1.2,521,1535,350,12.5,51.2,0.7374,1121
1091,763,0.7,471,1783,305,12.5,50.9,0.7346,1098
1092,804,1.1,505,1718,329,12.8,49.3,0.7285,1148
1093,830,1.4,535,1496,375,13.5,48.6,0.7487,1184
1094,833,1.6,553,1476,373,14.4,45.9,0.7476,1180
1095,875,2.3,603,1370,385,15.1,43.9,0.7487,1206
1096,882,2.5,621,1346,403,16.6,38.6,0.7236,1216
1097,862,2.7,635,1320,393,17.2,35,0.6789,1193
1098,863,2.7,636,1290,388,17.4,33.9,0.6683,1185
1099,830,2.2,596,1389,371,17.9,30.7,0.6234,1145
1100,807,2,584,1488,347,18.3,27.2,0.5675,1104
1101,873,3.4,675,1343,396,19.4,25.7,0.5738,1181
1102,931,4.5,739,1274,474,20.2,24.1,0.563,1219
1103,918,4.7,748,1228,505,19.6,24.9,0.5625,1219
1104,1001,6,811,1122,625,18.5,27.8,0.5843,1344
1105,1169,11.7,1039,883,941,17.8,30.3,0.6129,1550
1106,1085,8.2,907,976,893,16.6,34,0.6353,1419
1107,940,5.1,769,1103,731,15.5,37,0.6447,1310
1108,1126,13,1083,875,955,14.8,39.5,0.6595,1654
1109,978,7,858,1013,761,14.5,42,0.6896,1379
1110,893,3.9,703,1192,515,14.1,44.9,0.7206,1283
1111,838,2.2,601,1361,434,14.2,45.5,0.7333,1220
1112,803,1.3,527,1513,369,14.1,45.3,0.7247,1152
1113,775,0.8,477,1722,335,14,44.3,0.7038,1115
1114,767,0.6,454,1826,319,14.1,43,0.689,1091
1115,809,1.2,521,1575,378,13.9,43.9,0.6923,1158
1116,898,3.4,676,1271,517,14,43.8,0.6959,1307
1117,1053,7.5,880,982,786,14.4,43.6,0.7113,1464
1118,1033,8.9,934,917,844,15,41.7,0.7093,1490
1119,941,5.3,780,1080,720,16.3,38.4,0.7052,1343
1120,941,5.4,782,1102,668,18.3,32.3,0.676,1328
1121,917,5.2,772,1098,605,18.8,31.7,0.6821,1311
1122,977,6.6,837,1038,646,19.6,30.9,0.6968,1413
1123,994,6.9,851,1018,640,20.2,30.7,0.7176,1436
1124,942,5.4,785,1065,571,19.7,32.5,0.7396,1365
1125,981,6,810,1060,605,20.7,31.6,0.7602,1395
1126,984,6.4,832,1034,636,20,32.7,0.7545,1410
1127,1116,10.7,1003,864,886,18.6,35.4,0.7535,1625
1128,1181,13.9,1114,787,1032,18.3,35.9,0.7501,1685
1129,1163,12.5,1068,811,977,17.8,37.5,0.7568,1616
1130,1081,9.3,950,907,924,17.3,38.8,0.7584,1496
1131,1017,6.7,842,1000,846,17.3,38.8,0.7596,1441
1132,966,5.3,778,1057,755,16.4,40.8,0.7542,1359
1133,924,4,709,1158,610,16,41.4,0.7487,1318
1134,861,2.2,601,1351,439,15.4,43,0.7482,1225
1135,826,1.7,560,1424,402,15.7,42.5,0.7539,1197
1136,846,1.6,557,1385,406,15.6,43.4,0.7651,1212
1137,842,1.5,545,1423,424,15.2,45.8,0.7864,1224
1138,909,2.5,617,1236,558,14.7,49.9,0.828,1302
1139,930,3.3,670,1143,746,15.5,47.3,0.8282,1339
1140,1120,8.9,935,843,1126,14.4,53.1,0.8677,1593
1141,1518,23.4,1389,589,1703,15.9,48.5,0.8704,2101
1142,1461,23.8,1398,630,1628,18.1,40.3,0.8294,2050
1143,1075,7.9,896,938,936,19.6,35.9,0.81,1487
1144,1061,8.2,908,968,890,22.8,29.1,0.796,1455
1145,1066,8.8,931,979,757,24.8,25.3,0.7793,1474
1146,1179,14.6,1137,829,949,27.2,22,0.7785,1651
1147,1251,18,1238,773,1109,28.2,20.4,0.7677,1779
1148,1120,12,1048,898,870,25.4,24.2,0.7733,1560
1149,1187,14.8,1142,840,1011,25.7,23.8,0.7737,1651
1150,1145,12.5,1066,903,885,27.2,22.1,0.7811,1592
1151,1215,15.5,1164,817,1015,27,22.3,0.786,1689
1152,1317,17.7,1231,766,1155,24.5,27.8,0.8433,1798
1153,1388,21.6,1341,702,1315,23.7,30.2,0.8718,1955
1154,1295,18.9,1266,716,1359,21.5,34.5,0.8746,1849
1155,1153,12.5,1066,811,1194,19.9,37.8,0.8675,1651
1156,1078,8.8,932,905,951,18.9,40.6,0.8771,1511
1157,1133,10.9,1012,806,1054,17.9,43.5,0.884,1608
1158,1055,8,899,880,980,17.4,46.3,0.9112,1504
1159,953,4.4,735,999,898,18.1,44.7,0.9186,1396
1160,892,2.8,639,1139,803,16.5,50.1,0.9331,1359
1161,895,2.7,632,1167,684,14.2,56.9,0.9141,1347
1162,859,2.2,602,1209,644,14.7,56.2,0.9341,1321
1163,856,2.5,619,1191,677,16.3,52.8,0.9722,1345
1164,1030,7.5,880,892,996,13.9,60.7,0.9597,1539
1165,1689,30.4,1560,529,1736,15,58.3,0.9876,2396
1166,1486,22,1351,571,1692,16.1,54.8,0.996,2112
1167,1592,24.7,1423,577,2108,19.3,46.4,1.0248,2155
1168,1469,18.4,1252,692,1807,24.2,33.8,1.0097,1903
1169,1364,16.8,1205,723,1566,26.7,28.7,0.9895,1850
1170,1285,14.2,1123,755,1293,27.4,28.2,1.0098,1741
1171,1311,15.7,1170,748,1219,28.1,26.9,1.0094,1787
1172,1416,21.9,1348,684,1330,27.7,26.5,0.9693,1969
1173,1387,20.8,1318,701,1299,28.4,23.4,0.8935,1890
1174,1329,16.2,1185,768,1111,28.4,26,0.9922,1750
1175,1496,19.8,1292,680,1300,27.3,30,1.0752,1878
1176,1676,28.9,1525,567,1653,24.3,37.3,1.1199,2226
1177,1724,28.3,1510,562,1716,23.1,42.2,1.1746,2252
1178,1642,24.9,1426,597,1720,21.8,43.6,1.1226,2117
1179,1267,13.1,1088,764,1339,19.8,46.8,1.0702,1740
1180,1146,8.6,923,845,1166,19.6,49.8,1.1221,1575
1181,1216,9.5,960,788,1256,17.9,56.2,1.142,1662
1182,1128,7.8,891,838,1125,17.4,55.6,1.0963,1574
1183,1042,5.2,772,923,968,16.8,59.5,1.1269,1495
1184,926,2.8,639,1115,814,15.9,60.1,1.0806,1409
1185,898,2.3,608,1154,743,15.6,61.2,1.0784,1386
1186,889,2.5,617,1168,758,14.6,63.4,1.0446,1382
1187,959,4.4,734,1038,861,13.3,67,1.0203,1470
1188,1097,9.4,956,827,1047,12.9,66.5,0.9846,1620
1189,1674,29.8,1547,539,1665,14.8,61.3,1.0237,2405
1190,1771,36.2,1690,461,1982,16.1,56.5,1.0274,2572
1191,1408,18,1241,648,1711,18.6,47.8,1.0143,1886
1192,1156,10.9,1009,875,1204,23.8,30.2,0.8771,1583
1193,1042,9,941,971,871,25.4,25,0.7966,1491
1194,1167,14.4,1128,829,1040,25.6,25.5,0.8234,1716
1195,1398,22.3,1360,656,1439,24.9,29.9,0.9325,2037
1196,1458,20.9,1321,654,1516,22.4,37.9,1.016,2023
1197,1554,23.1,1379,614,1693,21.7,44,1.1242,2151
1198,1495,21.2,1331,615,1635,21.4,44.4,1.1176,2069
1199,1560,24.8,1424,579,1688,20.8,45.3,1.1016,2176
1200,1664,28.6,1519,553,1820,20.2,48.6,1.1354,2312
1201,1761,32.6,1610,502,2006,20.2,50.8,1.1924,2488
1202,1524,19.2,1275,608,1740,18.6,57.6,1.2233,2046
1203,1398,16.3,1189,646,1577,18.2,58.8,1.2173,1931
1204,1342,13.7,1106,694,1443,17.8,61,1.2352,1856
1205,1433,13.6,1104,681,1411,17,70.7,1.3554,1876
1206,1297,11.1,1019,733,1217,16.2,76.9,1.4051,1823
1207,1179,7.6,884,830,1086,15.7,78.6,1.3943,1696
1208,1097,5.9,809,897,1050,15.7,78.4,1.3917,1628
1209,1054,5,761,963,965,15.7,77.4,1.3683,1598
1210,1017,4,711,1009,906,15.4,78.5,1.3635,1554
1211,1005,4.5,738,1005,917,15.7,74.7,1.3194,1563
1212,1206,9.3,949,818,1116,15.9,73.1,1.3136,1771
1213,1458,18.3,1249,662,1380,16.6,68.2,1.2737,2033
1214,1405,19.9,1295,638,1378,18.7,57.6,1.2323,2065
1215,1381,16.6,1199,685,1365,17.6,65,1.2945,1970
1216,1315,12.6,1072,736,1273,16.3,73.2,1.3458,1833
1217,1332,12.9,1082,707,1242,16,78.5,1.4209,1889
1218,1362,14.9,1145,673,1294,17.3,72.4,1.4125,1973
1219,1399,17.4,1222,643,1413,19.4,60.9,1.3545,2061
1220,1310,15.4,1160,695,1224,21.4,50.9,1.2823,1939
1221,1399,16.7,1201,699,1318,22.7,45.8,1.2465,1971
1222,1524,18,1239,644,1404,20.9,60.8,1.4852,2139
1223,1487,19.2,1274,641,1471,21,54.3,1.3353,2133
1224,1480,21,1324,622,1623,20.8,54.4,1.3194,2162
1225,1626,26.9,1476,555,1786,19.8,58.6,1.3392,2356
1226,1449,19.5,1282,625,1569,19.1,61.1,1.3345,2100
1227,1363,15.1,1152,684,1495,18.2,65.4,1.3529,1951
1228,1371,14.6,1136,689,1471,18.1,66.1,1.3579,1927
1229,1406,13.7,1107,718,1384,17.7,66.9,1.3422,1872
1230,1425,15.2,1155,709,1789,17.8,66.8,1.346,1936
1231,1179,9.3,951,826,1323,17.3,68.3,1.3346,1724
1232,1047,6.5,833,939,1081,16.5,70.2,1.3099,1647
1233,1009,6.3,825,950,938,15.7,73.1,1.2902,1629
1234,882,3.5,685,1134,673,16.2,69.9,1.2756,1492
1235,858,2.6,624,1205,543,16.7,67.1,1.2619,1434
1236,875,3.1,659,1180,561,16.7,66.9,1.2631,1452
1237,1012,6.5,833,916,862,16.9,66.5,1.2688,1632
1238,1049,6.5,836,926,901,17.7,62,1.2458,1615
1239,1131,8.8,932,854,1048,19.4,54.6,1.2184,1693
1240,1120,8.8,931,886,971,21.6,46.1,1.1725,1652
1241,1117,9.2,946,909,915,24.6,36.7,1.1202,1657
1242,1110,9.2,948,901,891,26,31.9,1.0566,1632
1243,962,6.1,816,1044,628,25.6,31.5,1.0184,1489
1244,963,6.5,835,1029,556,24.8,34.8,1.0716,1495
1245,1050,9.2,948,928,652,26.1,30.3,1.0101,1584
1246,1053,8.3,911,949,683,25.5,33.5,1.0767,1603
1247,1045,8.3,910,948,624,23.7,37.2,1.0746,1598
1248,1124,11,1013,849,733,22.3,38.9,1.0324,1676
1249,1330,14.7,1140,759,1062,20.7,42.8,1.0298,1780
1250,1171,10.8,1006,835,988,19,51.7,1.1222,1674
1251,1085,9.4,954,866,871,17.8,55.5,1.1174,1656
1252,1358,14.8,1144,727,1243,17.4,57.6,1.1342,1851
1253,1385,13.3,1094,765,1175,17.6,58.5,1.1645,1769
1254,1167,8.4,914,876,1126,17.2,59.3,1.1551,1599
1255,1072,7.9,894,893,1118,17.1,60.4,1.1633,1646
1256,938,5.5,789,989,864,16.4,62.2,1.1507,1536
1257,1000,6.6,838,910,942,14.8,67.6,1.1352,1580
1258,854,3.3,670,1141,684,14.8,65.8,1.1028,1460
1259,815,2.6,628,1212,689,14.7,65.2,1.0811,1426
1260,866,3.6,689,1138,767,13.1,70.2,1.0554,1456
1261,911,4.8,751,1036,817,14.3,66.2,1.0728,1518
1262,988,5.9,806,951,940,16,61.6,1.1083,1568
1263,1046,6.9,851,920,908,17.7,56.4,1.1342,1595
1264,1085,8.5,918,890,871,21.3,44.7,1.1157,1639
1265,1008,6.1,816,1015,689,23.6,36.4,1.0431,1531
1266,1004,6.2,821,1031,629,24.3,34,1.0149,1510
1267,948,4.8,754,1086,602,24.4,32.7,0.9863,1436
1268,1026,6.8,847,1010,617,24.6,31.7,0.9647,1519
1269,1047,7,859,948,677,23.9,34.3,1.002,1538
1270,1018,5.5,790,1047,580,25.9,28.1,0.9258,1443
1271,1160,9.5,957,884,861,24.5,32.3,0.9815,1637
1272,1269,11.9,1047,809,1080,22.6,39.3,1.06,1721
1273,1394,13.8,1111,736,1288,21.2,47.5,1.1828,1853
1274,1292,10.7,1003,789,1163,19.9,54.9,1.2632,1753
1275,1212,9.7,966,840,1043,19.4,52.1,1.1642,1691
1276,1137,10.2,985,858,1045,19.4,42.6,0.9485,1607
1277,1080,8.3,910,923,929,19.1,44.1,0.966,1548
1278,1031,7.1,861,903,825,18,49.3,1.0086,1534
1279,917,3,654,1169,545,17.6,54.6,1.0918,1414
1280,888,2.2,598,1228,500,16.4,62.1,1.1493,1397
1281,872,1.7,564,1284,494,15.6,65.3,1.1484,1385
1282,876,1.5,547,1256,505,16,61.4,1.1043,1351
1283,964,3.7,697,1067,717,15.8,64.3,1.1416,1516
1284,1147,8.2,906,815,1126,16,65.8,1.1844,1687
1285,1493,21.1,1328,577,1597,16.8,62.5,1.1869,2193
1286,1597,26.5,1466,518,1687,16.9,66.1,1.2613,2400
1287,1483,17.4,1222,597,1529,17.4,68.9,1.3557,2054
1288,1222,12.9,1080,742,1366,21.4,45,1.1291,1755
1289,1060,10.9,1010,858,1074,23.9,30.7,0.9002,1623
1290,1048,11,1013,886,940,26.8,25.2,0.8721,1584
1291,1051,10.8,1008,911,921,28.4,23.6,0.8983,1561
1292,998,10,977,947,695,30.3,20.1,0.8539,1496
1293,1058,11.2,1023,896,795,30.9,19.7,0.8649,1580
1294,1203,16.8,1204,790,1079,30.2,20.5,0.8672,1744
1295,1491,23.6,1392,630,1473,26.4,34.6,1.1724,2149
1296,1467,23.3,1385,623,1493,24.9,39.4,1.2268,2084
1297,1407,19.4,1279,660,1308,23.5,43.7,1.2484,2009
1298,1324,13.1,1086,692,1189,19.3,63.1,1.4028,1903
1299,1214,9.8,970,777,1076,18.7,64.6,1.3836,1771
1300,1016,5.3,780,967,806,19.5,57.1,1.2806,1566
1301,1135,6.7,842,872,973,18.9,62.5,1.3521,1653
1302,1065,5.5,789,936,929,18.4,65.8,1.3802,1620
1303,999,3.7,692,1038,778,16.4,79.2,1.4681,1588
1304,911,2.2,599,1189,633,16.1,80,1.4562,1517
1305,873,1.5,545,1308,497,15.6,81,1.4302,1471
1306,881,1.5,546,1335,458,15.6,81,1.4216,1465
1307,967,2.9,646,1117,579,15.7,80.5,1.4236,1552
1308,1280,9.9,976,780,1003,16,80.8,1.4602,1912
1309,1564,23,1379,552,1393,16.6,78,1.4572,2306
1310,1505,22.3,1358,556,1406,16.1,79.2,1.4398,2248
1311,1309,16.2,1186,649,1308,17.7,70.8,1.4171,1973
1312,1035,7.9,895,898,863,20.3,54.8,1.2867,1657
1313,1148,12.4,1062,753,1004,21.2,49.3,1.2271,1825
1314,1152,13.6,1104,725,1023,21.5,47.9,1.2178,1860
1315,1131,12.3,1059,772,978,21.4,47.7,1.2047,1784
1316,1142,12.1,1053,753,979,20.4,54,1.2757,1814
1317,1197,12.9,1082,753,971,19.9,57.1,1.3158,1851
1318,960,6.3,828,971,617,19.9,55.2,1.2701,1565
1319,1077,10.6,1001,836,717,19.5,55.7,1.2512,1764
1320,1377,20.6,1313,612,1220,18.3,62.8,1.3127,2120
1321,1405,22.1,1353,602,1296,17.2,68.3,1.3289,2185
1322,1484,20.8,1319,591,1413,16.1,75.2,1.3654,2166
1323,1187,11.8,1042,766,1093,16.6,70.8,1.3253,1840
1324,870,4.3,729,1096,586,18.5,56,1.181,1475
1325,932,5,765,1054,575,17.3,59.5,1.1667,1543
1326,830,2.3,608,1282,441,18.6,52.3,1.1121,1370
1327,778,1.4,534,1480,358,19,49.8,1.0831,1294
1328,820,1.5,541,1450,377,15.7,64.5,1.14,1360
1329,842,1.8,565,1327,437,15.5,66.9,1.1691,1399
1330,867,2.1,589,1267,468,14.7,74.1,1.2302,1439
1331,927,3.5,682,1109,580,14.6,77.1,1.2727,1526
1332,1060,6.9,851,912,805,14.5,78.3,1.2851,1673
1333,1440,19.1,1271,630,1273,15.1,76.8,1.3061,2163
1334,1449,22,1350,571,1452,16.4,70.8,1.3088,2264
1335,1384,18.9,1265,620,1307,16.4,72.4,1.3379,2143
1336,1172,13,1085,737,1102,16.3,68.6,1.2657,1876
1337,1143,13,1083,735,1083,17.2,62.9,1.2228,1887
1338,1167,14.5,1134,709,1083,17.4,61.1,1.206,1920
1339,1303,19.7,1288,618,1236,16.8,66.8,1.2691,2116
1340,1264,19.4,1279,631,1223,17.3,62.6,1.226,2049
1341,1242,16.4,1193,684,1175,17.5,60.8,1.2029,1945
1342,1070,11.2,1022,824,933,17.5,59.2,1.1725,1740
1343,981,10,978,857,835,17.7,56.9,1.1392,1682
1344,1198,14.6,1136,717,1291,17.1,61.5,1.1873,1870
1345,1000,8.5,918,881,802,17.5,63.9,1.2667,1661
1346,1110,9.2,949,850,842,15.9,70.7,1.2672,1733
1347,1023,6.9,854,918,744,15.1,75.1,1.2799,1637
1348,861,3.7,695,1130,500,13.9,72.5,1.1502,1438
1349,969,4.9,760,1059,560,12,79.8,1.1175,1518
1350,898,4.6,741,1085,589,12.5,75.8,1.0938,1468
1351,835,3.4,674,1201,488,12,75,1.0499,1416
1352,766,1.2,523,1534,387,12.6,72.2,1.0503,1310
1353,743,1,502,1635,355,12.7,71.6,1.0486,1292
1354,758,1.2,517,1625,351,13.1,67.1,1.0079,1294
1355,804,2.3,604,1366,420,13.2,64.6,0.9774,1357
1356,948,6.1,817,1048,695,13.1,65.6,0.9815,1546
1357,1204,16.8,1205,729,1139,14.7,58.5,0.9688,1984
1358,1231,20.3,1304,652,1315,15.9,53.1,0.9529,2029
1359,1176,16.4,1191,705,1217,17.9,46.1,0.9388,1836
1360,1043,12.5,1066,789,1014,20.2,37.7,0.8833,1692
1361,992,9.8,970,869,884,18.5,42.8,0.9026,1624
1362,885,5.2,772,1035,524,13,64.3,0.9586,1450
1363,991,8.9,937,874,644,15.1,54.5,0.9309,1581
1364,1182,14.1,1119,733,1032,13.6,65.5,1.0184,1831
1365,1191,12.7,1074,741,1038,12.3,78.3,1.1154,1816
1366,1272,14.6,1136,730,1077,12.7,74.2,1.0863,1869
1367,1138,12.4,1063,804,983,14.4,64.2,1.049,1728
1368,1008,9.4,954,892,834,15.6,58.3,1.0266,1626
1369,1075,11,1015,824,949,15,61.4,1.0385,1722
1370,1034,8.9,935,870,941,13.7,65.8,1.0254,1605
1371,934,6.6,841,973,756,12.3,66.4,0.944,1497
1372,883,3.9,705,1133,655,15.4,58.8,1.0215,1422
1373,1021,7.3,871,938,805,14.1,64.9,1.0405,1586
1374,1059,8.2,907,879,970,13.8,64.7,1.0168,1579
1375,1023,7.5,878,896,969,13.5,67.8,1.042,1568
1376,855,3.3,669,1160,671,13.7,69.4,1.0794,1427
1377,826,2.4,616,1227,575,13.9,67.7,1.0712,1384
1378,831,2.2,602,1269,535,14,67.8,1.0787,1386
1379,817,2.8,639,1260,489,14.6,61.1,1.0075,1364
1380,972,7.5,880,964,689,14.3,60.5,0.9847,1590
1381,1200,19.8,1290,657,1196,14.9,56.9,0.9582,2014
1382,1234,22.1,1355,621,1266,16.4,50.2,0.9286,2095
1383,1164,15,1148,741,1130,16,50.9,0.9211,1824
1384,976,9.3,952,878,834,18.6,42.8,0.9091,1582
1385,844,6.3,825,1027,536,19.7,33.7,0.7646,1405
1386,851,8.2,906,989,545,21.2,27.7,0.6864,1418
1387,926,10.9,1010,904,720,19.7,28.5,0.6445,1526
1388,890,9.3,950,940,655,19.8,29.7,0.678,1460
1389,921,8.4,914,937,614,19.2,35.6,0.7856,1481
1390,1052,9.4,956,869,725,14.2,60.5,0.9765,1600
1391,1247,17.9,1238,691,1036,12.9,69.1,1.0249,1948
1392,1205,17.4,1222,684,1127,12.7,70.4,1.0294,1911
1393,1016,10.5,995,857,854,13.9,62.7,0.9905,1642
1394,984,7.5,879,940,792,13.9,62.9,0.9948,1527
1395,1041,8,898,922,891,13.4,65.2,0.9996,1595
1396,1027,7.7,887,927,876,13.4,64.6,0.9864,1568
1397,1025,7.3,869,954,851,13.3,63.6,0.9677,1531
1398,984,6.4,829,1003,787,13.3,61.8,0.9433,1516
1399,969,5.6,791,1084,711,13.6,59.7,0.9271,1446
1400,758,1.5,546,1483,396,14.6,53.3,0.8807,1252
1401,767,1.5,547,1482,375,14.3,51.7,0.8412,1239
1402,772,1.2,518,1544,343,10.9,67.5,0.8785,1202
1403,831,1.6,557,1480,401,7.4,85.2,0.8808,1257
1404,871,2.6,628,1243,518,8.7,81.5,0.919,1329
1405,995,5.9,808,1028,685,10.3,75.6,0.9458,1479
1406,1093,8.5,918,857,939,11,75,0.9821,1589
1407,1079,7.7,885,884,974,13.6,66.1,1.0236,1588
1408,1084,6.9,852,910,959,14.7,63.1,1.0488,1575
1409,1204,10.1,982,791,1067,13.8,72.3,1.1361,1739
1410,1213,11.1,1018,760,1061,13.3,76.8,1.1703,1778
1411,1124,9.2,949,827,1008,16.2,60,1.0937,1671
1412,945,4.3,726,1053,637,16.3,55.3,1.0146,1432
1413,964,6.5,833,1003,647,20,40.4,0.9354,1489
1414,903,5.4,786,1073,523,19.8,35.4,0.8099,1375
1415,918,7.1,863,992,539,19.8,33.6,0.767,1408
1416,1028,9.5,961,913,649,17.8,38.5,0.7763,1502
1417,1175,17,1209,720,1071,16.7,44.6,0.8393,1829
1418,1215,15.4,1161,714,1237,15.1,51.8,0.8816,1802
1419,1072,9.9,976,835,1018,14.1,56.2,0.9028,1603
1420,1070,9.3,952,858,966,13.8,58.3,0.9147,1573
1421,1021,6.9,853,979,901,13.7,59.7,0.9285,1457
1422,1063,7.1,859,952,949,13.7,60.3,0.9405,1519
1423,1068,9,938,862,1057,12.7,64.9,0.9506,1575
1424,993,8.3,913,879,989,12.6,65.4,0.9529,1601
1425,1034,8.7,928,848,1005,12.1,68.6,0.964,1619
1426,1025,8.4,914,856,1003,12.3,68,0.9722,1605
1427,1036,8.1,902,825,1087,11.9,71.1,0.9899,1558
1428,924,5.2,774,987,909,11.3,73.8,0.9848,1460
1429,922,4.5,737,1050,882,13.1,62.6,0.9419,1414
1430,830,2.6,625,1266,568,16.8,46.8,0.8881,1303
1431,947,4.8,752,1068,620,17.9,44.8,0.9104,1434
1432,977,4.5,737,1025,686,17.8,49.5,0.9986,1450
1433,1025,4.9,761,1008,700,18.8,46.4,0.9968,1476
1434,1040,5.8,804,940,780,19.3,44,0.9783,1502
1435,1013,4.1,718,1041,558,14.7,68.4,1.1405,1492
1436,1035,4.8,755,997,608,15.6,65.8,1.1577,1521
1437,1086,7,859,892,754,17.7,54,1.0826,1595
1438,967,4.8,753,1048,544,17.8,46.7,0.9466,1420
1439,968,5.4,785,1011,550,17.8,44.4,0.8967,1446
1440,1004,6.3,827,972,627,17.8,44.3,0.8929,1465
1441,1132,10.1,981,850,877,16.4,47.8,0.8851,1614
1442,1121,10.2,985,833,981,15.6,51.6,0.9063,1625
1443,1068,8.4,917,889,832,14.9,55,0.9228,1570
1444,1123,8.9,937,866,941,13.8,59.8,0.9398,1606
1445,1101,8.8,933,845,1022,13.8,62.1,0.9721,1600
1446,997,6.5,835,951,888,13.9,61.1,0.9656,1501
1447,875,3,654,1172,683,14.9,57.6,0.9684,1375
1448,815,1.8,569,1361,534,14.4,60.1,0.9797,1344
1449,803,1.3,531,1462,489,13.8,63.2,0.9952,1318
1450,829,1.8,570,1304,562,14.2,62.9,1.0136,1357
1451,867,2.6,625,1213,652,14,63.8,1.0167,1385
1452,1118,9.8,970,837,1019,13.4,67.4,1.0292,1705
1453,1632,31.5,1587,523,1678,14.7,62.3,1.0351,2459
1454,1598,35.2,1668,490,1749,16,57.3,1.0342,2617
1455,1378,20.2,1303,633,1494,17.8,51.1,1.0362,2051
1456,1132,13.4,1096,731,1186,20,45,1.0379,1808
1457,1108,11.7,1040,767,1051,20.3,44.1,1.0392,1748
1458,1131,13.4,1097,735,1027,20.7,42.4,1.0248,1797
1459,1105,12.9,1080,751,981,20.8,40.6,0.9888,1758
1460,1120,13.4,1096,753,976,21.5,39.7,1.0042,1767
1461,1100,13.7,1108,800,932,25,30.1,0.9394,1731
1462,1098,14.2,1124,810,871,25.2,29.7,0.9371,1716
1463,1137,17.8,1234,749,990,23.4,32,0.91,1824
1464,1267,22,1352,651,1196,21,37.8,0.9298,1961
1465,1319,24.4,1413,597,1329,19.2,45.7,1.0084,2050
1466,1160,16.3,1189,698,1151,17.7,50.9,1.0232,1824
1467,1084,12.4,1063,775,1031,16.8,53.6,1.0167,1703
1468,1025,9.6,963,842,917,15.8,56.2,1.0033,1621
1469,953,6.4,830,986,860,16,56.5,1.0166,1521
1470,959,6,812,961,910,14.2,64.1,1.0346,1518
1471,834,2.8,637,1187,699,15,59.8,1.0142,1362
1472,787,1.6,549,1366,596,14.3,61.9,1.0031,1317
1473,799,1.6,555,1327,643,12.8,66,0.969,1320
1474,807,1.8,571,1305,704,11.4,70.5,0.9484,1335
1475,866,3.6,686,1135,741,12,68,0.9547,1405
1476,1035,8.4,917,882,968,11.3,70.4,0.9443,1606
1477,1469,27.5,1491,555,1561,12.7,65.6,0.962,2301
1478,1553,31,1575,508,1779,14.5,59.8,0.9795,2423
1479,1513,26,1455,554,1822,17.5,49.8,0.9877,2182
1480,1395,22.6,1368,605,1675,21.9,35.2,0.9128,2032
1481,1209,18.3,1248,712,1295,23.5,29.5,0.8435,1891
1482,1142,13.9,1115,776,1091,24.3,29.8,0.8926,1735
1483,1140,14.4,1129,765,1023,23.8,31.7,0.9212,1728
1484,1105,11.6,1035,826,877,24.2,31.2,0.9257,1643
1485,1131,12.2,1058,824,931,26.5,27.2,0.9282,1664
1486,1162,12.4,1064,832,913,25.7,28.4,0.9248,1675
1487,1336,21.1,1326,674,1255,26.3,27.5,0.9306,1923
1488,1533,29.9,1549,573,1571,24.4,31.6,0.9545,2233
1489,1650,34.3,1649,528,1779,23.1,35.3,0.9845,2345
1490,1535,26.1,1458,568,1735,21.1,40.2,0.997,2120
1491,1382,18.1,1243,632,1511,19.2,52.3,1.1516,1941
1492,1335,14.2,1122,673,1424,18.1,58.7,1.2072,1840
1493,1267,12.4,1064,706,1348,17.3,58.8,1.1494,1766
1494,1122,8.7,926,805,1174,16.9,58.8,1.125,1619
1495,986,5.2,771,964,947,17.6,57.6,1.1484,1518
1496,966,4.6,744,967,935,15.6,63.9,1.1287,1511
1497,919,3.1,661,1089,838,14.9,65.7,1.1073,1468
1498,872,2.7,632,1132,768,15.6,62.2,1.0961,1403
1499,967,4.7,749,996,881,14,68.3,1.0884,1517
1500,1152,9.6,964,800,1096,14.5,65.7,1.0804,1705
1501,1500,23.6,1393,560,1495,15.5,62.2,1.0875,2163
1502,1754,37.4,1716,452,1895,17,56.8,1.0909,2667
1503,1558,26.6,1469,525,1758,18.8,52.4,1.1285,2281
